RouteID,latitude,longitude,nodeIdx,road,address,tollName,agency,state,roadType,cost,payment,node,lanes,duration,tollGrpId,eloc,distance,type,Road Catagory
42,24.420088,76.503889,8949,NH 52,"NH 52, Aklera, Jhalawar District, Rajasthan, 326003",Methoon Toll Plaza,NHAI,Rajasthan;RJ,NHY,55,['cash'],104086927,0,33182.5,390522685,JV3Z0A,614436,barrier,"NHY,NHY,NHY,NHY,NHY"
42,23.993072,76.807602,10352,Rajgarh Biaora Road;NH 52,"Rajgarh Biaora Road, Rajgarh, Rajgarh District, Madhya Pradesh, 465661",Heeran Khedi Toll Plaza,MPRDC,Madhya Pradesh;MP,NHY,55,['cash'],271859707,0,38384.3,390522572,JVHRCK,694467.5,barrier,"NHY,NHY,NHY,NHY"
42,23.87984,76.909848,10690,Bhopal Highway;NH 46,"Bhopal Highway, Biaora, Rajgarh District, Madhya Pradesh, 465674",Kachnaria Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,75,['cash'],283395543,0,39732.8,390522187,0005BZ,714581.5,barrier,"NHY,NHY,NHY"
42,23.359744,77.221054,12080,Bhopal Highway;NH 46,"Bhopal Highway, Shyampur, Sehore District, Madhya Pradesh, 466661",Sonkatch Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,90,['cash'],284490121,0,44939.1,390522226,FEEMXI,798637.3,barrier,"NHY,NHY"
42,23.023873,77.56974,13299,NH 46,"NH 46, Goharganj, Raisen District, Madhya Pradesh, 464993",Vishankheda Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,40,['cash'],282800977,0,49501.6,390522165,XRCT63,855981.9,barrier,NHY
43,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,,,271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,NHY,NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY"
43,28.024051,77.113266,979,Delhi Mumbai Expressway;Delhi Vadodara Expressway;NE 4,"Delhi Mumbai Expressway, Nuh, Nuh District, Haryana, 122107",Kalinger Toll Plaza,,Haryana;HR,NHY,,,288748104,0,4106.1,390523374,MEDPBT,61073,ticket,"NHY,NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY"
43,25.968244,76.25311,4042,NH 552,"NH 552, Sawai Madhopur, Sawai Madhopur District, Rajasthan, 322001",Sawai Madhopur Exit Toll Plaza,,Rajasthan;RJ,NHY,,,293076262,0,18608.5,390523557,TY648J,336541,ticket,"NHY,NHY,NGQ,NHY,NHY,NHY,NHY,NHY"
43,25.884024,75.958325,4605,NH 148D,"NH 148D, Uniara, Tonk District, Rajasthan, 304024",Pallai Toll Plaza,NHAI,Rajasthan;RJ,NHY,70,['cash'],278743868,0,19246.6,390522751,6WQM5U,373672.1,barrier,"NHY,NGQ,NHY,NHY,NHY,NHY,NHY"
43,25.156171,75.776682,6765,Kota Bypass;NH 27,"Kota Bypass, Ladpura, Kota District, Rajasthan, 324010",Sakatpura Toll Plaza,NHAI,Rajasthan;RJ,NGQ,80,['cash'],271177957,0,24927.3,390522714,JV7W3K,481160.5,barrier,"NGQ,NHY,NHY,NHY,NHY,NHY"
43,24.965434,75.935183,7272,NH 52,"NH 52, Mukundpura, District Kota, Ladpura, Kota District, Rajasthan, 325003",Mandana Toll Plaza,NHAI,Rajasthan;RJ,NHY,60,['cash'],278743964,5,26821.9,390500043,6WQA6E,510237.3,barrier,"NHY,NHY,NHY,NHY,NHY"
43,24.642657,76.027638,8038,Jhalrapatan Bypass;NH 52,"Jhalrapatan Bypass, Ramganj Mandi, Kota District, Rajasthan, 326519",Beer Mandi Toll Plaza,NHAI,Rajasthan;RJ,NHY,115,['cash'],285764501,7,29467,390522355,M043IC,554368.6,barrier,"NHY,NHY,NHY,NHY"
43,24.418641,76.188235,8562,NH 552G,"NH 552G, Raipur, Jhalawar District, Rajasthan, 326036",Beenda Toll Plaza,NHAI,Rajasthan;RJ,NHY,35,['cash'],276053801,0,31654.2,977,XVUF31,588344.3,barrier,"NHY,NHY,NHY"
43,24.268102,76.155874,8841,NH 552G,"NH 552G, Susner, Agar Malwa District, Madhya Pradesh, 465449",Guradiya Soyat Toll Plaza,,Madhya Pradesh;MP,NHY,50,['cash'],286622995,0,32791.8,390522970,H18M6N,605924.6,barrier,"NHY,NHY"
43,23.260167,75.818281,10806,Ujjain Agar Road;NH 552G,"Ujjain Agar Road, Ujjain Rural, Ujjain District, Madhya Pradesh, 456006",Dhabla Rehwari Toll Plaza,NHAI,Madhya Pradesh;MP,NHY,42,['cash'],293845985,0,40865.7,390522563,X0P0TM,731520.6,barrier,NHY
44,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,90,['cash'],271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,28.102508,77.30518,955,Western Peripheral Expressway;KMP Expressway,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",Palwal Main Exit Toll Plaza,HSIIDC,Haryana;HR,RDA,,,94284800,0,4555.3,592,JV2DU9,59829,ticket,"RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,28.006937,77.332944,1239,AH 1;NH 44,"AH 1, Hodal, Palwal District, Haryana, 121105",Srinagar Toll Plaza,NHAI,Haryana;HR,NGQ,120,['cash'],85393878,7,5588.8,390523497,JV1JP5,74253.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,27.855593,77.40289,1557,Agra Delhi Road;AH 1;NH 44,"Agra Delhi Road, Hodal, Palwal District, Haryana, 121106",Karman Toll Plaza,NHAI,Haryana;HR,NGQ,90,['cash'],283910209,0,6785.7,390522396,0005NJ,93157.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,27.337248,77.737541,2742,Agra Delhi Road;AH 1;NH 44,"Agra Delhi Road, Mathura, Mathura District, Uttar Pradesh, 281122",Mahuvan Toll Plaza,NHAI,Uttar Pradesh;UP,NGQ,100,['cash'],91511006,0,11712.8,299,JV8GWV,164130.7,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,27.164211,77.815247,3193,Agra Bypass;AH 43;NH 44,"Agra Bypass, Kiraoli, Agra District, Uttar Pradesh, 283101",Raibha Toll Plaza,NHAI,Uttar Pradesh;UP,NGQ,80,['cash'],265930310,5,13028.9,736,JVATTI,187268.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,26.931975,77.933444,3800,AH 43;NH 44,"AH 43, Kheragarh, Agra District, Uttar Pradesh, 283124",Jajau Toll Plaza,NHAI,Uttar Pradesh;UP,NGQ,95,['cash'],103949732,0,15572.1,669,JV9G7P,224816.7,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,26.468234,78.009484,4703,AB Road;Agra Bombay Road;AH 43;NH 44,"AB Road, Morena, Morena District, Madhya Pradesh, 476001",Choundha Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,85,['cash'],94149403,0,19826.7,596,JVGSBP,280489.5,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,26.197511,78.240785,5584,Gwalior Bypass;Srinagar Kanyakumari Highway;AH 43;NH 44,"Gwalior Bypass, Gwalior, Madhya Pradesh, 474006",Gwalior Bypass Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,95,['cash'],92976473,0,23107.1,483,JVF89N,331630,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,25.616023,78.479114,7042,Srinagar Kanyakumari Highway;Gwalior Jhansi Road;AH 43;NH 44,"Srinagar Kanyakumari Highway, Datia Nagar, Datia District, Madhya Pradesh, 475661",Dagrai Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,140,['cash'],278676311,0,27620.3,390500037,6WQ4N7,407374.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,25.216918,78.464567,8023,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Jhansi, Jhansi District, Uttar Pradesh, 284401",Babina Toll Plaza,NHAI,Uttar Pradesh;UP,NGQ,115,['cash'],103950219,4,31178.3,522,JV97JI,464977.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,24.789457,78.448966,8820,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Lalitpur, Lalitpur District, Uttar Pradesh, 284403",Vighakhet Toll Plaza,NHAI,Uttar Pradesh;UP,NGQ,85,['cash'],103950212,4,34230.4,520,JV97EH,518136.5,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,24.322101,78.526382,9662,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Malthon, Sagar District, Madhya Pradesh, 470441",Malthone Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,120,['cash'],103939821,3,37763.8,472,JVGSC1,575162,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,23.725416,78.809315,11196,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Sagar, Sagar District, Madhya Pradesh, 470051",Chitora Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,140,['cash'],93751022,4,43085.2,453,JVF7Z1,659482,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,23.217082,79.043085,12250,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Deori, Sagar District, Madhya Pradesh, 470226",Titarpani Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,110,['cash'],267403180,2,46960.1,665,JVGWBN,726902.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,22.896105,79.293115,13351,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Narsimhapur, Narsinghpur District, Madhya Pradesh, 487001",Bakoli Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,140,['cash'],103940925,0,50744.8,664,JVGVN3,790967.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,22.549836,79.600724,14741,Srinagar Kanyakumari Highway;Jabalpur Nagpur Road;AH 43;NH 44,"Srinagar Kanyakumari Highway, Lakhnadon, Seoni District, Madhya Pradesh, 480886",Madai Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,105,['cash'],267339251,0,54632.5,457,JVF8CG,850121.4,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,22.269624,79.545164,15466,Srinagar Kanyakumari Highway;Jabalpur Nagpur Road;AH 43;NH 44,"Srinagar Kanyakumari Highway, Seoni, Seoni District, Madhya Pradesh, 480882",Allonia Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,60,['cash'],103940447,2,56994.4,455,JVFAB8,884731.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,21.702125,79.433238,16817,Srinagar Kanyakumari Highway;Jabalpur Nagpur Road;AH 43;NH 44,"Srinagar Kanyakumari Highway, Kurai, Seoni District, Madhya Pradesh, 480881",Khawasa FP Toll Plaza,NHAI,Madhya Pradesh;MP,NGQ,105,['cash'],281936332,0,61934.9,390522135,RLLDGB,952585.2,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,21.443837,79.297803,17352,Srinagar Kanyakumari Highway;Jabalpur Nagpur Road;AH 43;NH 44,"Srinagar Kanyakumari Highway, Ramtek, Nagpur District, Maharashtra, 441401",Khumari Toll Plaza,NHAI,Maharashtra;MH,NGQ,150,['cash'],283885998,3,63864,390522215,ADQNMZ,985355.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,21.244638,79.249182,17769,Nagpur Bypass;AH 43;NH 44,"Nagpur Bypass, Parseoni, Nagpur District, Maharashtra, 441404",Mansar Toll Plaza,NHAI,Maharashtra;MH,NGQ,160,['cash'],284207222,4,65398.8,390522095,JVO9OI,1010546.9,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,21.02817,79.068993,18357,Nagpur Bypass;Outer Ring Road;AH 43;NH 44,"Nagpur Bypass, Nagpur Rural, Nagpur District, Maharashtra, 441108",Panjari Toll Plaza,NHAI,Maharashtra;MH,NGQ,145,['cash'],87814450,5,68116,248,JVO70X,1048023.3,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,20.854749,78.963059,18732,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Borkhedi, Maharashtra, 441108",Borkhedi Nagpur Bypass Toll Plaza,NHAI,Maharashtra;MH,NGQ,150,['cash'],87843107,5,69884.9,376,JVM3WA,1070907.1,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,20.450427,78.755187,19607,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Hinganghat, Wardha District, Maharashtra, 442307",Daroda Toll Plaza,NHAI,Maharashtra;MH,NGQ,115,['cash'],293285345,5,74555.7,534,JVM561,1127709,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,20.019392,78.540308,20525,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Kelapur, Yavatmal District, Maharashtra, 445302",Kelapur Toll Plaza,NHAI,Maharashtra;MH,NGQ,105,['cash'],293358934,2,78455.5,518,JVM7QS,1185362.8,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,19.780935,78.565887,20994,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Jainad, Adilabad District, Telangana, 504309",Pippalwada Toll Plaza,NHAI,Telangana;TG,NGQ,95,['cash'],93942486,0,80559.7,226,JVXBH2,1214785,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,19.280141,78.409515,21998,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Neradigonda, Adilabad District, Telangana, 504323",Rolmamda Toll Plaza,NHAI,Telangana;TG,NGQ,105,['cash'],285087213,0,85284.4,222,JVXBJ0,1278664.4,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,19.026589,78.362869,22724,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Soan, Nirmal District, Telangana, 504105",Gamjal Toll Plaza,NHAI,Telangana;TG,NGQ,60,['cash'],285087221,6,87796.8,221,JVX8BN,1320465.8,barrier,"NGQ,NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,18.538277,78.23984,23719,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Indalwai, Nizamabad District, Telangana, 503164",Indalwai Toll Plaza,NHAI,Telangana;TG,NGQ,85,['cash'],93750975,6,91868.2,509,JVXBDL,1384464.8,barrier,"NGQ,NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,18.205118,78.39838,24492,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Bhiknoor, Kamareddy District, Telangana, 503101",Bhiknoor Toll Plaza,NHAI,Telangana;TG,NGQ,90,['cash'],276823453,0,94896.6,390500023,JW0Z6H,1433130.2,barrier,"NGQ,NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,17.801186,78.4718,25424,Srinagar Kanyakumari Highway;AH 43;NH 44,"NH 7 Road, Toopran, Toopran;Tupran, Medak District, Telangana, 502336",Manoharabad Toll Plaza,NHAI,Telangana;TG,NGQ,90,['cash'],285086775,0,97977.8,739,JVXHWW,1483974.5,barrier,"NGQ,RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,17.59789,78.490877,25912,,"Kandlakoya, Hyderabad, Telangana, 501401",Medchal Entry Toll Plaza,HMDA,Telangana;TG,RDA,120,['cash'],273929555,5,100121.7,390522086,JVX3FI,1507981,ticket,"RDA,RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,17.603066,78.475864,25940,Nehru Outer Ring Road;Outer Ring Road;ORR,"Nehru Outer Ring Road, Goudavelle, Hyderabad, Telangana, 501401",Medchal Toll Plaza,,Telangana;TG,RDA,,,94307633,0,100246.2,598,H19BTV,1509716.8,barrier,"RDA,RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,17.248665,78.374665,26917,,"Tondpalle, Hyderabad, Telangana, 501218",Shamshabad Exit Toll Plaza,HMDA,Telangana;TG,RDA,,,94303400,0,103786.8,390523080,JVWP2I,1578321.8,ticket,"RDA,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,17.005897,78.194591,27502,Srinagar Kanyakumari Highway;AH 43;NH 44,"NH 7, Kurnool Road, Mahaboobnagar, Farooqnagar, Rangareddy District;Ranga Reddy District;KV Ranga Reddy District, Telangana, 509202",Raikal Toll Plaza,NHAI,Telangana;TG,NGQ,80,['cash'],270961338,0,106331.2,854,JVXCV4,1612749.4,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,16.535582,77.944791,28421,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Addakal, Mahabubnagar District, Telangana, 509382",Shakhapur Toll Plaza,NHAI,Telangana;TG,NGQ,65,['cash'],270959755,0,110267.8,853,JVXW1B,1673440.8,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,15.887738,78.017092,29728,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Undavelly, Jogulamba Gadwal District, Telangana, 509128",Pullur Toll Plaza,NHAI,Telangana;TG,NGQ,130,['cash'],272452120,0,116455.1,215,JVXDOQ,1759131.6,barrier,"NGQ,NGQ,NGQ,NGQ,NGQ,RDA"
44,15.486426,77.901203,30536,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Krishnagiri, Kurnool District, Andhra Pradesh, 518216",Amakathadu Toll Plaza,NHAI,Andhra Pradesh;AP,NGQ,130,['cash'],274837115,0,119799.7,214,JVUBD8,1808781.6,barrier,"NGQ,NGQ,NGQ,NGQ,RDA"
44,15.061752,77.630449,31525,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Peddavadugur, Ananthapuramu District, Andhra Pradesh, 515401",Kasepalli Toll Plaza,NHAI,Andhra Pradesh;AP,NGQ,125,['cash'],286109620,0,123347.5,213,JVUBBD,1867614.8,barrier,"NGQ,NGQ,NGQ,RDA"
44,14.502026,77.631395,32603,Srinagar Kanyakumari Highway;AH 43;NH 44,"Srinagar Kanyakumari Highway, Raptadu, Ananthapuramu District, Andhra Pradesh, 515522",Marur Toll Plaza,NHAI,Andhra Pradesh;AP,NGQ,135,['cash'],289842506,0,127220.1,696,JVVFNP,1933789.2,barrier,"NGQ,NGQ,RDA"
44,13.793112,77.764382,34110,Srinagar Kanyakumari Highway;AH 43;NH 44,"NH-7, Bangalore Hyderabad Road, Bagepalli, Chikkaballapur District;Chikkaballapura District, Karnataka, 561207",Bagepalli Toll Plaza,NHAI,Karnataka;KA,NGQ,115,['cash'],103961032,4,132758.1,64,JVQ50T,2023300.4,barrier,"NGQ,RDA"
44,13.204633,77.666438,35151,,"Udayagiri, Bengaluru, Karnataka, 560115",Navayuga Devanahalli Toll Plaza,NHAI,Karnataka;KA,RDA,100,['cash'],93612239,0,136931.8,390522605,JVRHW7,2093795.2,barrier,RDA
45,28.31113,76.895801,234,,"Panchgaon, Manesar, Haryana, 123413",Maneshar Entry Toll Plaza,HSIIDC,Haryana;HR,RDA,90,['cash'],271165725,0,1503.3,390522974,JV1WO3,10674.3,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY,NHY,NHY,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
45,28.102508,77.30518,955,Western Peripheral Expressway;KMP Expressway,"Western Peripheral Expressway, Palwal, Palwal District, Haryana, 121102",Palwal Main Exit Toll Plaza,HSIIDC,Haryana;HR,RDA,,,94284800,0,4555.3,592,JV2DU9,59829,ticket,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY,NHY,NHY,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
45,27.660135,77.73333,2245,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Mat, Mathura District, Uttar Pradesh, 281202",Mathura Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,160,['cash'],265930289,0,9738.1,296,JVA0YN,145423.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY,NHY,NHY,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
45,27.303456,78.004162,3018,Yamuna Expressway;Taj Expressway,"Yamuna Expressway, Etmadpur, Agra District, Uttar Pradesh, 283126",Agra Toll Plaza,YEIDA,Uttar Pradesh;UP,RDA,145,['cash'],284172719,0,11988.5,297,JV9QLC,200540.3,barrier,"RDA,RDA,RDA,RDA,RDA,RDA,NHY,NHY,NHY,NHY,NGQ,NGQ,NGQ,NGQ,NHY,NHY"
